,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,Liquidus,Solidus,AnnealT Specific heat,AnnealT Gibbs (BCC-FCC),AnnealT Gibbs (HCP-FCC),RoomT Specific heat,RoomT Gibbs (BCC-FCC),RoomT Gibbs (HCP-FCC),YS,UTS,Elongation,Density
44,1,0,0,12.5,0,55,17.5,10,0,4,0,1373,79,1173,1,-0.090599463,-0.012441278,-0.186143212,0.045977509,4.908852564,0.0132106,1.566675,1.393234041,-0.010798435,-5.108223973,0.041314725,0.09330475,8.105,4.1902,4.42525,89.447,0.435148936,9.506925,-0.038175389,57.35461862,11.56720441,1.38125,0.091341495,61.765,5.471981068,1.91E-07,1.23E-06,89.31,17.46877666,1904.59,387.2806148,172.53,23.89907571,1.10E-05,3.53E-06,1702.45,1596.57,37.6439,65778.5,65778.5,25.0506,5244.706995,19505.4,612,1034,52,8.126646381
45,2,0,0,12.5,0,55,17.5,10,0,3,0,1373,79,1173,1,-0.089642391,-0.006277473,-0.172006286,0.059323056,3.472498827,0.018104258,1.916575,1.394106961,-0.010870188,-3.088801714,0.048150229,0.10297275,8.185,5.9918,4.43075,92.802,0.570819286,12.759025,-0.062270881,56.51532563,11.89452234,1.37375,0.124211318,62.155,6.813738001,2.90E-07,1.73E-06,89.32,17.50816447,1913.63,436.5138534,170.56,28.58942297,1.10E-05,3.48E-06,1694.18,1507.38,39.3564,65899.9,65899.9,24.9428,5153.31564,19505.2,617,1057,52,8.054402568
46,0,15,0,0,28.333,28.333,0,0,28.334,0,0,1073,86,1073,1,-0.221448877,-0.144184194,-0.263929836,0.042792603,87.60878526,-0.016927975,2.823884778,1.076052172,-0.011278187,-6.158881588,0.056031108,0.129340973,9.31669,0.18900911,3.5373326,61.5531074,0.339310954,11.08713735,-0.060238244,53.44051457,13.59831025,1.363333,0.060974898,66.68341,8.751185113,4.45E-07,7.30E-07,173.462374,185.5388555,1468.219952,330.3052851,133.2333,35.66322055,1.76E-05,5.10E-06,1571.5,1189.65,40.1537,-687.9423787,66433.4,28.9648,-13245.63233,15611.4,642,941,37,7.026251936
47,0,0,0,12.5,0,55,17.5,10,0,5,0,1423,50,1273,1,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,34.4179,74205.6,74205.6,25.1593,5335.772999,19505.5,264,652,81.2,8.198057688
48,0,0,0,12.5,0,55,17.5,10,0,5,0,1423,50,1373,0.083333333,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,35.4103,83083.5,83083.5,25.1593,5335.772999,19505.5,253,492,23.6,8.198057688
49,0,0,0,12.5,0,55,17.5,10,0,5,0,1423,50,1373,0.166666667,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,35.4103,83083.5,83083.5,25.1593,5335.772999,19505.5,330,583,42.4,8.198057688
50,0,0,0,12.5,0,55,17.5,10,0,5,0,1423,50,1373,0.333333333,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,35.4103,83083.5,83083.5,25.1593,5335.772999,19505.5,309,630,71.8,8.198057688
51,0,0,0,20,20,20,20,20,0,0,0,1373,60,1073,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,33.4838,64199.5,64199.5,27.1058,3118.299459,19330.2,387,759,57,8.027646722
52,0,0,0,25,0,25,25,25,0,0,0,1473,92,1173,1,-0.115537978,-0.033684327,-0.155485703,0.01629686,5.752836761,0.006388041,1,1.024019943,-0.011525651,-43.39678913,0.041940973,0.11375,8.25,3.75,4.3025,87.4225,0.195309384,8.128125,-0.018471135,56.36692375,3.233921486,1.375,0.028867513,62.25,4.272001873,8.98E-08,3.00E-08,91.25,8.381527307,1871.75,208.2760588,172.5,9.574271078,1.08E-05,3.98E-06,1713.79,1709.85,33.6008,67280,67280,25.4146,5940.305818,19329.2,280,710,40,8.17504351
53,0,0,0,0,25,25,25,25,0,0,0,1373,90,1273,1,-0.118903809,-0.042184861,-0.201566026,0.022956504,4.917130994,0.00633633,1.375,1.033569664,-0.011525651,-21.87026237,0.058538703,0.15125,8.5,4,4.0075,77.3775,0.031807468,1.219375,-0.000545109,57.10241,2.012343465,1.375,0.028867513,63,3.16227766,4.18E-07,6.82E-07,69.7,42.06930789,1706.5,129.5131911,162.5,28.72281323,1.50E-05,4.53E-06,1576.71,1535.42,35.5697,83999.9,83999.9,25.4998,1472.418296,19514.1,200,550,38,8.245833935
54,0,0,0,25,25,0,25,25,0,0,0,1373,90,1273,1,-0.174402117,-0.087831268,-0.17587676,0.022310961,3.769411874,-0.011406117,1.5625,1.033452053,-0.011525651,-23.15415368,0.06396739,0.16875,8,5.5,3.9625,86.1725,0.204643326,7.815625,-0.020177879,56.140185,3.313527464,1.375,0.028867513,62,4.396968653,4.25E-07,6.77E-07,73.2,43.76025594,1798.75,276.6241433,160,28.28427125,1.33E-05,6.86E-06,1535.88,1499.91,35.9627,79996.5,79996.5,29.9883,5167.7,5799.9,260,690,43,8.066117098
55,0,0,0,0,0,33.333,33.333,33.333,0,0,0,1473,92,1173,1,-0.024058074,0.043071186,-0.107833492,0.003761206,12.11835216,0.023980229,0.222222222,1.004823055,-0.009133863,-645.6544772,0.021954371,0.06,9,1.333333333,4.37,77.66333333,0.03584495,1.437777778,-0.000686306,57.823865,1.717936386,1.366666667,0.028867513,64,3,7.73E-08,2.05E-08,90.33333333,10.0166528,1769,41.50903516,176.6666667,5.773502692,1.27E-05,8.33E-07,1729.71,1729.44,35.8808,68215.5,68215.5,25.9975,1948.7,19329.1,195,507,32,8.524402948
56,0,0,0,33.333,0,0,33.333,33.333,0,0,0,1473,92,1273,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,34.713,72165.5,72165.5,24.7856,4319.85,11382.9,310,835,63,8.278316252
57,0,0,0,0,33.333,33.333,0,33.333,0,0,0,1373,90,1173,1,-0.097235845,-0.023987791,-0.215611944,0.024213103,3.464930765,0.000436151,1.555555556,1.033506808,-0.009133863,-15.57950193,0.063819187,0.166666667,8.333333333,4.444444444,3.88,77.69666667,0.03564261,1.437777778,-0.000677036,56.49214833,1.959534005,1.383333333,0.028867513,62.66666667,3.785938897,5.37E-07,7.82E-07,59.6,45.19601752,1686,150.4626199,156.6666667,32.14550254,1.56E-05,5.31E-06,1535.53,1487.79,35.2662,72974.5,72974.5,25.8263,5242.67298,19495.3,220,600,30,8.058792202
58,0,0,0,0,33.333,0,33.333,33.333,0,0,0,1373,90,1173,1,-0.139742678,-0.061674003,-0.176335334,0.024213103,2.642672353,0.000436151,1.555555556,1.033506808,-0.009133863,-15.57950193,0.067626906,0.166666667,8.666666667,5.777777778,3.916666667,75.99666667,0.008824573,0.326666667,-3.47E-05,57.52154667,2.240588328,1.366666667,0.028867513,63.66666667,3.511884584,5.24E-07,7.93E-07,66.26666667,50.83319126,1671.666667,133.7173636,160,34.64101615,1.60E-05,4.91E-06,1491.8,1456.3,34.8619,74533.9,74533.9,27.0878,-17146.3,-10286.6,215,630,36,8.372857836
59,0,0,0,0,0,50,0,50,0,0,0,1473,92,1173,1,-0.02397241,0.043140151,-0.147731728,0.003984064,5.098660002,0.023978508,0.25,1.004820785,-0.005762826,-363.0637794,0.026653504,0.0675,9,2,4.36,78.285,0.04132337,1.6175,-0.000836789,57.2692,2.014122956,1.375,0.035355339,64,4.242640687,8.60E-08,1.98E-08,85.5,7.778174593,1769.5,58.68986284,175,7.071067812,1.26E-05,1.13E-06,1717.26,1717.1,34.3761,64531,64531,25.6805,11314.57,19500.5,180,500,36,8.372690058
61,0,0,0,20,20,40,0,20,0,0,0,1473,0,923,0.166666667,-0.099269026,-0.022032309,-0.183919712,0.022496395,6.593706576,-0.004285451,1.52,1.03351308,-0.011075737,-21.88501022,0.05346298,0.1424,7.8,3.04,4.004,86.262,0.178996533,7.064,-0.01519328,55.463509,2.528850432,1.39,0.023570226,61.2,3.829708431,3.68E-07,6.32E-07,70.56,37.58055053,1809.8,251.8304103,160,24.72066162,1.27E-05,6.32E-06,1606.24,1575.6,41.6707,49314.4,49314.4,25.4679,11311.58,19500.4,350,701,61,7.844908062
62,0,0,0,20,20,40,0,20,0,0,0,1473,50,923,0.166666667,-0.099269026,-0.022032309,-0.183919712,0.022496395,6.593706576,-0.004285451,1.52,1.03351308,-0.011075737,-21.88501022,0.05346298,0.1424,7.8,3.04,4.004,86.262,0.178996533,7.064,-0.01519328,55.463509,2.528850432,1.39,0.023570226,61.2,3.829708431,3.68E-07,6.32E-07,70.56,37.58055053,1809.8,251.8304103,160,24.72066162,1.27E-05,6.32E-06,1606.24,1575.6,41.6707,49314.4,49314.4,25.4679,11311.58,19500.4,740,800,16,7.844908062
63,0,0,0,20,20,40,0,20,0,0,0,1473,70,923,0.166666667,-0.099269026,-0.022032309,-0.183919712,0.022496395,6.593706576,-0.004285451,1.52,1.03351308,-0.011075737,-21.88501022,0.05346298,0.1424,7.8,3.04,4.004,86.262,0.178996533,7.064,-0.01519328,55.463509,2.528850432,1.39,0.023570226,61.2,3.829708431,3.68E-07,6.32E-07,70.56,37.58055053,1809.8,251.8304103,160,24.72066162,1.27E-05,6.32E-06,1606.24,1575.6,41.6707,49314.4,49314.4,25.4679,11311.58,19500.4,1000,1000,6,7.844908062
64,1,0,0,19.8,19.8,19.8,19.8,19.8,0,0,0,1273,80,0,0,-0.166198981,-0.080360543,-0.20197299,0.045543964,4.080739533,-0.000475963,1.990692,1.347766124,-0.013712655,-6.610889452,0.063472995,0.1664982,8.06,6.120576,4.05944,88.90258,0.446587335,10.5552414,-0.043114345,55.64044352,5.661170123,1.3732,0.080209086,62.132,5.296899363,4.56E-07,1.23E-06,75.2144,38.42974423,1821.188,325.2293136,160.71,28.56179025,1.29E-05,5.97E-06,1580.24,1485.23,37.5967,82000.3,82000.3,27.085,2494.969533,19330.2,1360,1470,15,7.983945508
65,1,0,0,19.8,19.8,19.8,19.8,19.8,0,0,0,1273,80,973,0.5,-0.166198981,-0.080360543,-0.20197299,0.045543964,4.080739533,-0.000475963,1.990692,1.347766124,-0.013712655,-6.610889452,0.063472995,0.1664982,8.06,6.120576,4.05944,88.90258,0.446587335,10.5552414,-0.043114345,55.64044352,5.661170123,1.3732,0.080209086,62.132,5.296899363,4.56E-07,1.23E-06,75.2144,38.42974423,1821.188,325.2293136,160.71,28.56179025,1.29E-05,5.97E-06,1580.24,1485.23,32.8196,56446.7,56446.7,27.085,2494.969533,19330.2,1070,1270,14,7.983945508
66,1,0,0,19.8,19.8,19.8,19.8,19.8,0,0,0,1273,80,1073,0.5,-0.166198981,-0.080360543,-0.20197299,0.045543964,4.080739533,-0.000475963,1.990692,1.347766124,-0.013712655,-6.610889452,0.063472995,0.1664982,8.06,6.120576,4.05944,88.90258,0.446587335,10.5552414,-0.043114345,55.64044352,5.661170123,1.3732,0.080209086,62.132,5.296899363,4.56E-07,1.23E-06,75.2144,38.42974423,1821.188,325.2293136,160.71,28.56179025,1.29E-05,5.97E-06,1580.24,1485.23,34.2564,64701.6,64701.6,27.085,2494.969533,19330.2,720,980,37,7.983945508
67,1,0,0,19.8,19.8,19.8,19.8,19.8,0,0,0,1273,80,1173,0.5,-0.166198981,-0.080360543,-0.20197299,0.045543964,4.080739533,-0.000475963,1.990692,1.347766124,-0.013712655,-6.610889452,0.063472995,0.1664982,8.06,6.120576,4.05944,88.90258,0.446587335,10.5552414,-0.043114345,55.64044352,5.661170123,1.3732,0.080209086,62.132,5.296899363,4.56E-07,1.23E-06,75.2144,38.42974423,1821.188,325.2293136,160.71,28.56179025,1.29E-05,5.97E-06,1580.24,1485.23,35.8793,73233.6,73233.6,27.085,2494.969533,19330.2,570,880,48,7.983945508
68,1,0,0,19.8,19.8,19.8,19.8,19.8,0,0,0,1273,80,1373,0.5,-0.166198981,-0.080360543,-0.20197299,0.045543964,4.080739533,-0.000475963,1.990692,1.347766124,-0.013712655,-6.610889452,0.063472995,0.1664982,8.06,6.120576,4.05944,88.90258,0.446587335,10.5552414,-0.043114345,55.64044352,5.661170123,1.3732,0.080209086,62.132,5.296899363,4.56E-07,1.23E-06,75.2144,38.42974423,1821.188,325.2293136,160.71,28.56179025,1.29E-05,5.97E-06,1580.24,1485.23,39.2893,90963.4,90963.4,27.085,2494.969533,19330.2,380,810,66,7.983945508
69,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,0,0,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,35.9722,80663.5,80663.5,24.7856,4319.85,11382.9,1417,1534,9,8.278316252
70,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,873,0.5,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,35.3326,41176.4,41176.4,24.7856,4319.85,11382.9,1658,1747,1.6,8.278316252
71,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,923,0.5,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,30.7901,44664.9,44664.9,24.7856,4319.85,11382.9,1258,1310,16,8.278316252
72,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,873,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,35.3326,41176.4,41176.4,24.7856,4319.85,11382.9,1053,1201,35,8.278316252
73,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,923,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,30.7901,44664.9,44664.9,24.7856,4319.85,11382.9,982,1191,43,8.278316252
74,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,973,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,31.3063,48364,48364,24.7856,4319.85,11382.9,847,1121,51,8.278316252
75,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,1073,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,32.3817,56001.1,56001.1,24.7856,4319.85,11382.9,601,992,64,8.278316252
76,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,1173,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,33.5166,63940.3,63940.3,24.7856,4319.85,11382.9,474,941,68,8.278316252
77,0,0,0,33.3333,0,0,33.3333,33.3333,0,0,0,1373,78,1373,1,-0.117249301,-0.034584969,-0.111554375,0.017009818,3.534804814,0.000488326,1.111111111,1.023986157,-0.009133863,-31.56858629,0.048002341,0.122222222,8.333333333,4.888888889,4.31,89.39,0.216122429,9.255555556,-0.022711298,56.54089833,3.937736574,1.366666667,0.028867513,62.66666667,5.131601439,8.63E-08,3.57E-08,95,4.582575695,1892,250.2159068,173.3333333,11.54700538,1.04E-05,4.80E-06,1691.25,1685.37,35.9722,80663.5,80663.5,24.7856,4319.85,11382.9,375,816,68,8.278316252
78,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,973,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,45.0429,-23216.5,53856.2,28.3542,2988.754283,31973.21147,1220,1350,4.5,7.334513505
79,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,1073,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,46.8381,-22184.3,61551.5,28.3542,2988.754283,31973.21147,1100,1280,6.5,7.334513505
80,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,1173,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,38.4982,-19704.7,70849.2,28.3542,2988.754283,31973.21147,770,1000,12,7.334513505
81,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,1273,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,39.4206,-17024.2,80337,28.3542,2988.754283,31973.21147,550,830,27,7.334513505
82,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,1373,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,40.589,-14191.4,89979.6,28.3542,2988.754283,31973.21147,430,770,41,7.334513505
83,0,11.111,0,22.222,0,22.222,22.222,22.222,0,0,0,0,80,1473,1,-0.568640473,-0.440394597,-0.462247376,0.038670419,2.557016027,-0.007156647,2.222222222,1.076384839,-0.013145213,-8.790425077,0.063822502,0.165925926,8.777777778,9.086419753,4.201111111,80.66333333,0.309839418,12.43037037,-0.053590378,53.10188096,10.80563531,1.361111111,0.05153882,64.22222222,7.401435672,8.28E-08,3.53E-08,107.2222222,51.40312491,1767.496667,382.9453365,161.7777778,35.233152,1.21E-05,5.69E-06,1675.5,1629.87,42.2695,-11246.5,99745.5,28.3542,2988.754283,31973.21147,320,730,52,7.334513505
84,0,0,0,20,0,6,34,34,0,6,0,1473,70,0,0,-0.129261848,-0.048108332,-0.139326474,0.027629464,5.145316543,0.001633457,1.5172,1.067032341,-0.011582129,-15.17202276,0.044255841,0.113304,8.5,4.2928,4.4882,86.679,0.204593849,8.15666,-0.018816324,59.4993623,11.29539967,1.369,0.035099636,62.96,4.732067328,7.96E-08,3.03E-08,96.88,13.94207211,1907.06,356.3042786,178.4,17.98619821,1.10E-05,4.26E-06,1683.56,1669.1,36.4443,93624.1,93624.1,25.701,12435.64,8445.3,1720,1720,9,8.570184657
85,0,0,0,20,0,6,34,34,0,6,0,1473,70,948,1,-0.129261848,-0.048108332,-0.139326474,0.027629464,5.145316543,0.001633457,1.5172,1.067032341,-0.011582129,-15.17202276,0.044255841,0.113304,8.5,4.2928,4.4882,86.679,0.204593849,8.15666,-0.018816324,59.4993623,11.29539967,1.369,0.035099636,62.96,4.732067328,7.96E-08,3.03E-08,96.88,13.94207211,1907.06,356.3042786,178.4,17.98619821,1.10E-05,4.26E-06,1683.56,1669.1,30.9413,49312.5,49312.5,25.701,12435.64,8445.3,1470,1470,15,8.570184657
86,0,0,0,20,0,6,34,34,0,6,0,1473,70,948,5,-0.129261848,-0.048108332,-0.139326474,0.027629464,5.145316543,0.001633457,1.5172,1.067032341,-0.011582129,-15.17202276,0.044255841,0.113304,8.5,4.2928,4.4882,86.679,0.204593849,8.15666,-0.018816324,59.4993623,11.29539967,1.369,0.035099636,62.96,4.732067328,7.96E-08,3.03E-08,96.88,13.94207211,1907.06,356.3042786,178.4,17.98619821,1.10E-05,4.26E-06,1683.56,1669.1,30.9413,49312.5,49312.5,25.701,12435.64,8445.3,1050,1190,22,8.570184657
87,0,0,0,20,0,6,34,34,0,6,0,1473,70,948,10,-0.129261848,-0.048108332,-0.139326474,0.027629464,5.145316543,0.001633457,1.5172,1.067032341,-0.011582129,-15.17202276,0.044255841,0.113304,8.5,4.2928,4.4882,86.679,0.204593849,8.15666,-0.018816324,59.4993623,11.29539967,1.369,0.035099636,62.96,4.732067328,7.96E-08,3.03E-08,96.88,13.94207211,1907.06,356.3042786,178.4,17.98619821,1.10E-05,4.26E-06,1683.56,1669.1,30.9413,49312.5,49312.5,25.701,12435.64,8445.3,1020,1200,36,8.570184657
88,0,0,0,20,0,6,34,34,0,6,0,1473,70,973,0.5,-0.129261848,-0.048108332,-0.139326474,0.027629464,5.145316543,0.001633457,1.5172,1.067032341,-0.011582129,-15.17202276,0.044255841,0.113304,8.5,4.2928,4.4882,86.679,0.204593849,8.15666,-0.018816324,59.4993623,11.29539967,1.369,0.035099636,62.96,4.732067328,7.96E-08,3.03E-08,96.88,13.94207211,1907.06,356.3042786,178.4,17.98619821,1.10E-05,4.26E-06,1683.56,1669.1,31.1782,51240.3,51240.3,25.701,12435.64,8445.3,1270,1310,20,8.570184657
